timestamp,open,high,low,close,volume,quote_volume
2026-02-14 17:00:00,69755.1,69930.9,69609.0,69739.38,685.87401,47858849.3320298
2026-02-14 18:00:00,69739.38,69856.7,69672.55,69772.31,270.42048,18867001.5321533
2026-02-14 19:00:00,69772.3,69920.6,69619.52,69873.99,332.30706,23200815.8308139
2026-02-14 20:00:00,69873.99,70028.59,69732.75,70023.09,434.13483,30348597.058958
2026-02-14 21:00:00,70023.1,70250.46,69668.05,69935.86,640.89584,44887673.1457203
2026-02-14 22:00:00,69935.86,70100.0,69781.0,69959.75,292.90739,20491652.4459006
2026-02-14 23:00:00,69959.74,70020.0,69723.18,69822.95,336.66314,23514767.7290055
2026-02-15 00:00:00,69822.94,69864.74,69600.0,69777.07,292.27775,20375685.459802
2026-02-15 01:00:00,69777.06,69902.7,69350.0,69717.65,400.20039,27859273.3290135
2026-02-15 02:00:00,69717.65,69753.9,69341.27,69480.01,375.21945,26085178.062867
2026-02-15 03:00:00,69480.0,69990.02,69251.5,69954.5,697.2437,48534910.1196413
2026-02-15 04:00:00,69954.5,70518.57,69459.35,70183.99,2275.16813,159529154.2707349
2026-02-15 05:00:00,70184.0,70472.43,70132.54,70267.61,540.45783,38009718.491027
2026-02-15 06:00:00,70267.6,70540.99,70184.09,70405.12,505.71551,35590926.9296122
2026-02-15 07:00:00,70405.12,70926.42,70307.11,70828.42,1425.80275,100818700.42052
2026-02-15 08:00:00,70828.43,70983.0,70182.31,70446.52,898.37828,63427044.002684
2026-02-15 09:00:00,70446.52,70668.0,70370.3,70419.11,334.99126,23626782.6819129
2026-02-15 10:00:00,70419.12,70523.94,70208.16,70427.02,382.24903,26896459.0414896
2026-02-15 11:00:00,70427.02,70543.14,70267.6,70295.22,457.63561,32196739.0953158
2026-02-15 12:00:00,70295.22,70418.48,69309.87,69314.21,1027.34588,71858774.6782687
2026-02-15 13:00:00,69314.22,69620.06,68772.2,68930.0,1749.29694,121033375.9862923
2026-02-15 14:00:00,68930.0,69219.71,68845.72,69170.51,629.32577,43453116.7417166
2026-02-15 15:00:00,69170.51,69255.6,68888.0,69099.99,446.59665,30843191.1205264
2026-02-15 16:00:00,69100.0,69100.0,68658.0,69017.75,1442.09011,99361312.7351733
2026-02-15 17:00:00,69017.76,69085.22,68203.6,68641.21,1194.71218,81977689.7653447
2026-02-15 18:00:00,68641.21,68800.0,68274.31,68451.44,2695.36643,184610012.4697822
2026-02-15 19:00:00,68451.45,68560.84,68000.0,68286.63,2807.35363,191406342.8788313
2026-02-15 20:00:00,68286.64,68560.22,68120.0,68450.0,399.94279,27348409.7449498
2026-02-15 21:00:00,68450.0,68950.16,68450.0,68852.01,407.5596,28025359.5098478
2026-02-15 22:00:00,68852.01,69078.49,68801.06,68999.96,384.07496,26485471.7440331
2026-02-15 23:00:00,68999.96,68999.96,68319.64,68832.58,521.04745,35740942.8574281
2026-02-16 00:00:00,68832.59,69065.5,68700.0,68845.81,349.86984,24099016.1063651
2026-02-16 01:00:00,68845.81,69041.97,68454.54,68630.81,270.08273,18563135.3251769
2026-02-16 02:00:00,68630.81,68734.0,68243.68,68320.48,683.734,46809184.4938676
2026-02-16 03:00:00,68320.49,68463.96,68143.22,68424.82,453.41167,30966321.1575135
2026-02-16 04:00:00,68424.82,68894.52,68417.17,68870.07,465.20741,31967077.7521885
2026-02-16 05:00:00,68870.07,68900.0,68293.28,68385.29,353.88428,24241319.3902856
2026-02-16 06:00:00,68385.29,68527.8,68228.76,68450.8,240.56615,16454218.1625968
2026-02-16 07:00:00,68450.8,68672.59,68380.0,68587.9,362.20306,24826036.0178163
2026-02-16 08:00:00,68587.89,68798.7,68542.63,68762.85,301.81895,20734468.2709922
2026-02-16 09:00:00,68762.86,69060.77,68748.02,68992.71,453.08481,31234383.695342
2026-02-16 10:00:00,68992.7,68992.71,68690.85,68798.22,358.68374,24693641.8221535
2026-02-16 11:00:00,68798.21,68918.22,68338.9,68812.83,495.50759,34009382.6813148
2026-02-16 12:00:00,68812.84,69848.48,68807.54,69763.24,1602.28029,111155436.3429902
2026-02-16 13:00:00,69763.24,70126.67,68225.0,68395.1,1720.62066,118672439.2142635
2026-02-16 14:00:00,68395.11,68718.3,68260.39,68427.64,1092.6004,74818398.6495674
2026-02-16 15:00:00,68427.64,68607.22,67294.11,67539.52,2148.07022,145618154.7085753
2026-02-16 16:00:00,67539.53,67974.86,67513.94,67888.7,895.58119,60673534.1205899
2026-02-16 17:00:00,67888.7,68074.12,67600.93,67951.86,501.76328,34055626.9872489
2026-02-16 18:00:00,67951.85,68245.34,67830.82,67860.13,606.24788,41253708.7489883
2026-02-16 19:00:00,67860.13,68130.0,67824.91,67913.43,262.97624,17876995.5170008
2026-02-16 20:00:00,67913.44,68549.14,67827.11,68530.0,457.58536,31196314.6887313
2026-02-16 21:00:00,68530.0,68933.85,68427.18,68862.88,534.27425,36641162.8823805
2026-02-16 22:00:00,68862.89,68890.0,68509.07,68591.02,556.75779,38245307.3229647
2026-02-16 23:00:00,68591.01,68978.88,68538.57,68892.43,348.95355,23992654.1946835
2026-02-17 00:00:00,68892.43,69042.74,68704.36,68878.27,476.69143,32831859.4898631
2026-02-17 01:00:00,68878.27,68996.67,68563.16,68618.11,499.89142,34393735.6027093
2026-02-17 02:00:00,68618.12,69241.5,68387.2,68838.48,625.65656,43119060.8006469
2026-02-17 03:00:00,68838.48,68860.68,68470.0,68474.9,367.85689,25248756.1443689
2026-02-17 04:00:00,68474.9,68707.49,68288.0,68481.67,329.69022,22578481.184691
2026-02-17 05:00:00,68481.68,68510.76,67892.0,68245.71,633.07748,43155493.046749
2026-02-17 06:00:00,68245.71,68519.99,68242.49,68400.0,230.38739,15754930.5354371
2026-02-17 07:00:00,68400.01,68480.0,68165.02,68388.12,314.74756,21514447.6970374
2026-02-17 08:00:00,68388.12,68479.17,68130.78,68177.53,285.96667,19526819.9705075
2026-02-17 09:00:00,68177.53,68308.37,67992.03,68126.28,404.18575,27528890.1476998
2026-02-17 10:00:00,68126.29,68194.46,67704.96,67845.3,504.39951,34246041.057354
2026-02-17 11:00:00,67845.3,67935.73,67690.0,67854.6,507.67784,34437507.9543522
2026-02-17 12:00:00,67854.6,68299.4,67827.52,67919.49,607.94036,41383339.505404
2026-02-17 13:00:00,67919.49,68360.5,67734.36,68136.34,716.87733,48813768.3814798
2026-02-17 14:00:00,68136.35,68337.6,66734.3,66875.06,2328.63639,157061435.467663
2026-02-17 15:00:00,66875.06,67409.99,66621.06,67392.05,2309.0413,154669522.9097639
2026-02-17 16:00:00,67392.06,68158.1,67317.6,67517.36,1448.76651,98171812.0719312
2026-02-17 17:00:00,67517.36,67714.28,66881.08,67244.22,1144.38591,76949907.5918262
2026-02-17 18:00:00,67244.22,68227.41,67127.86,68098.62,824.93415,55916646.6418171
2026-02-17 19:00:00,68098.63,68235.39,67695.45,67793.32,785.88027,53420813.4007667
2026-02-17 20:00:00,67793.32,67928.08,67484.16,67753.3,471.88623,31941730.6724797
2026-02-17 21:00:00,67753.3,67926.29,67538.0,67680.54,253.25027,17137159.7114029
2026-02-17 22:00:00,67680.55,67788.42,67513.42,67527.72,176.97341,11969671.9152393
2026-02-17 23:00:00,67527.72,67617.46,67394.0,67503.52,240.26836,16215819.393622
2026-02-18 00:00:00,67503.52,67627.97,67290.3,67302.65,186.99827,12615533.5074918
2026-02-18 01:00:00,67302.65,67378.26,66892.03,67165.2,545.6883,36620759.6061635
2026-02-18 02:00:00,67165.21,67421.99,67153.36,67335.04,250.64041,16870373.5460907
2026-02-18 03:00:00,67335.04,67705.65,67326.98,67629.11,243.56061,16446761.117609
2026-02-18 04:00:00,67629.1,67900.0,67500.1,67823.54,328.68469,22243476.5194203
2026-02-18 05:00:00,67823.55,67938.0,67606.45,67654.8,311.88419,21128145.6625766
2026-02-18 06:00:00,67654.81,67976.51,67614.91,67850.52,264.75627,17960360.6023001
2026-02-18 07:00:00,67850.53,68219.81,67702.7,68106.44,528.49446,35941990.7737978
2026-02-18 08:00:00,68106.44,68476.22,68071.58,68132.82,532.69792,36350615.4462983
2026-02-18 09:00:00,68132.83,68276.0,68010.11,68157.79,339.37122,23135663.3989537
2026-02-18 10:00:00,68157.8,68184.41,67731.95,67801.26,395.11187,26850923.4298862
2026-02-18 11:00:00,67801.26,67805.08,67076.9,67369.75,654.97357,44120793.5485731
2026-02-18 12:00:00,67369.75,67689.76,67345.0,67458.06,459.50762,31028771.5022215
2026-02-18 13:00:00,67458.06,67599.7,67051.81,67236.88,549.44565,36995316.4017249
2026-02-18 14:00:00,67236.89,67362.26,66717.3,67223.76,1553.71672,104276330.1084077
2026-02-18 15:00:00,67223.77,68347.72,67192.25,67694.01,1767.46696,119790602.6455788
2026-02-18 16:00:00,67694.01,67706.94,66994.23,67145.34,1029.31402,69182274.9522576
2026-02-18 17:00:00,67145.35,67486.97,67057.13,67187.39,676.97648,45471383.8174114
2026-02-18 18:00:00,67187.4,67229.76,66200.0,66359.99,1304.49131,86893863.6723797
2026-02-18 19:00:00,66360.0,66619.0,65870.0,66177.14,1301.14212,86145711.7909713
2026-02-18 20:00:00,66177.15,66550.0,66141.9,66268.39,682.91387,45289999.4612853
2026-02-18 21:00:00,66268.4,66504.2,66053.6,66342.76,909.37392,60316585.3718223
2026-02-18 22:00:00,66342.76,66477.7,66232.02,66408.82,352.09134,23364113.1423173
2026-02-18 23:00:00,66408.83,66502.49,66275.71,66461.0,323.1366,21453174.6265847
2026-02-19 00:00:00,66461.0,66597.03,66345.0,66446.49,297.42224,19768270.2570895
2026-02-19 01:00:00,66446.49,66884.16,66446.48,66866.62,415.14671,27693425.9698678
2026-02-19 02:00:00,66866.63,66958.9,66639.99,66835.2,362.58869,24221979.0763845
2026-02-19 03:00:00,66835.2,66997.07,66727.27,66980.91,262.07528,17531802.1213818
2026-02-19 04:00:00,66980.91,67070.56,66759.0,66802.75,389.01702,26030073.5866599
2026-02-19 05:00:00,66802.74,66893.06,66679.76,66871.35,253.79395,16948445.6870005
2026-02-19 06:00:00,66871.34,67290.4,66865.43,67150.12,468.59633,31435110.6806659
2026-02-19 07:00:00,67150.12,67320.0,67028.7,67206.45,481.75258,32368777.8469835
2026-02-19 08:00:00,67206.45,67206.45,66785.56,66966.12,559.76369,37500641.9084665
2026-02-19 09:00:00,66966.12,67191.83,66754.23,66836.0,463.29328,31026826.6742094
2026-02-19 10:00:00,66836.01,66958.4,66741.77,66843.08,368.25421,24621292.144488
2026-02-19 11:00:00,66843.08,66936.42,66478.02,66496.02,488.02461,32553190.9142174
2026-02-19 12:00:00,66496.03,66680.7,66325.34,66516.67,484.41025,32229441.3476383
2026-02-19 13:00:00,66516.67,66556.59,65763.0,65913.37,1377.50527,91076471.9692439
2026-02-19 14:00:00,65913.38,66662.3,65631.83,66421.2,1506.37269,99640891.2550958
2026-02-19 15:00:00,66421.2,66755.39,65966.0,66398.0,1083.30553,71830366.6870001
2026-02-19 16:00:00,66398.01,66514.95,65899.25,66293.53,940.96239,62339504.698632
2026-02-19 17:00:00,66293.53,67049.99,66173.15,66369.42,899.04062,59887417.1161086
2026-02-19 18:00:00,66369.42,67073.13,66228.49,67030.49,865.51701,57796080.4208611
2026-02-19 19:00:00,67030.5,67198.1,66700.0,67050.0,706.47789,47303560.6535252
2026-02-19 20:00:00,67050.0,67166.98,66823.03,67149.11,444.88336,29818017.1340549
2026-02-19 21:00:00,67149.11,67168.86,66900.92,66916.51,265.40447,17788961.5150816
2026-02-19 22:00:00,66916.51,67000.0,66652.34,66915.14,854.02212,57062680.9857794
2026-02-19 23:00:00,66915.15,67023.61,66814.76,67003.73,304.63969,20390342.131717
2026-02-20 00:00:00,67003.73,67486.62,66949.41,67228.91,595.00262,40022489.5393102
2026-02-20 01:00:00,67228.91,67355.79,67150.0,67279.9,313.31598,21074433.2364037
2026-02-20 02:00:00,67279.91,67347.76,67181.28,67242.03,232.09759,15614839.0918362
2026-02-20 03:00:00,67242.03,67488.67,67241.24,67366.25,332.50492,22398832.0958501
2026-02-20 04:00:00,67366.25,67402.23,67115.38,67264.83,362.39174,24377152.5494792
2026-02-20 05:00:00,67264.83,68006.0,67203.19,67790.1,1107.38598,75000976.3491005
2026-02-20 06:00:00,67790.11,67894.2,67660.12,67847.47,482.66553,32722188.0145218
2026-02-20 07:00:00,67847.47,67990.0,67767.4,67825.91,459.03505,31160035.9162284
2026-02-20 08:00:00,67825.91,67950.85,67747.33,67879.99,290.00035,19674383.3965216
2026-02-20 09:00:00,67879.99,68230.01,67879.99,68218.85,996.7879,67923220.9147572
2026-02-20 10:00:00,68218.85,68318.39,67843.42,67948.99,638.74258,43509991.6746788
2026-02-20 11:00:00,67948.99,67983.91,67280.6,67318.41,1489.10389,100771194.4243672
2026-02-20 12:00:00,67318.41,67594.0,67276.41,67541.77,603.15784,40673530.4172987
2026-02-20 13:00:00,67541.78,67541.78,66280.2,66801.62,7078.59491,472253687.9468413
2026-02-20 14:00:00,66801.62,67317.5,66532.87,67069.65,5263.48808,351827433.3575017
2026-02-20 15:00:00,67069.65,68083.98,66536.64,67582.95,3143.21056,211814571.1295458
2026-02-20 16:00:00,67582.95,67921.7,67283.24,67795.47,1312.90303,88816721.1589468
2026-02-20 17:00:00,67795.48,67795.48,66952.11,67613.37,6085.1555,408873497.9426541
2026-02-20 18:00:00,67613.38,68000.0,67466.11,67924.21,1321.6326,89503419.244067
2026-02-20 19:00:00,67924.22,68000.0,67548.85,67646.03,854.45567,57862470.8173443
2026-02-20 20:00:00,67646.03,67885.55,67520.3,67750.4,685.93834,46455639.6891256
2026-02-20 21:00:00,67750.4,67840.0,67639.29,67825.87,451.92527,30617763.5939987
2026-02-20 22:00:00,67825.87,68116.6,67639.31,68078.13,669.63597,45477160.748621
2026-02-20 23:00:00,68078.13,68233.99,67914.0,68020.01,582.73901,39653517.3188474
2026-02-21 00:00:00,68020.0,68051.16,67787.19,67841.0,537.54494,36503123.1142353
2026-02-21 01:00:00,67841.0,68005.99,67841.0,67951.24,250.62697,17018896.0981025
2026-02-21 02:00:00,67951.25,68099.54,67913.3,68001.05,224.56497,15273167.6212178
2026-02-21 03:00:00,68001.04,68001.04,67534.69,67667.77,569.35853,38568911.2954951
2026-02-21 04:00:00,67667.77,67846.88,67593.99,67816.97,228.62441,15476797.7569085
2026-02-21 05:00:00,67816.98,67888.4,67799.7,67851.93,141.24714,9583260.4722714
2026-02-21 06:00:00,67851.93,67924.39,67750.96,67793.38,228.15051,15479586.4501597
2026-02-21 07:00:00,67793.39,67884.74,67749.59,67856.01,118.21011,8019341.9967608
2026-02-21 08:00:00,67856.01,68079.41,67807.3,68055.03,293.16321,19924434.137958
2026-02-21 09:00:00,68055.04,68314.54,67978.9,68147.53,599.79254,40896879.3832183
2026-02-21 10:00:00,68147.54,68250.0,68139.65,68215.54,212.21766,14472075.0922083
2026-02-21 11:00:00,68215.55,68283.34,68084.0,68092.45,279.32431,19046317.1113686
2026-02-21 12:00:00,68092.45,68218.2,67915.0,68203.42,307.88407,20948027.6138591
2026-02-21 13:00:00,68203.42,68260.0,68106.89,68259.99,202.25945,13792714.4828962
2026-02-21 14:00:00,68259.99,68644.0,68180.53,68450.01,880.51744,60288723.1540272
2026-02-21 15:00:00,68450.01,68698.7,68417.0,68615.0,427.6444,29312462.7447591
2026-02-21 16:00:00,68615.01,68630.76,68101.78,68322.6,658.4992,44974618.7944532
2026-02-21 17:00:00,68322.61,68474.01,68200.0,68437.45,212.23015,14503939.3377244
2026-02-21 18:00:00,68437.45,68644.0,68383.08,68574.0,320.28262,21949099.1093757
2026-02-21 19:00:00,68573.99,68658.5,68526.81,68543.51,219.15242,15032657.712759
2026-02-21 20:00:00,68543.51,68605.63,68190.0,68211.19,369.37236,25272806.5810685
2026-02-21 21:00:00,68211.19,68390.93,68183.1,68379.95,170.62817,11653813.845771
2026-02-21 22:00:00,68379.95,68437.56,67900.0,67972.0,378.72918,25804428.160763
2026-02-21 23:00:00,67972.0,68124.54,67941.02,67975.93,202.81655,13795996.7798382
2026-02-22 00:00:00,67975.93,68060.4,67809.78,67946.0,294.60551,20008866.2211614
2026-02-22 01:00:00,67946.0,68171.46,67945.99,68159.31,265.09117,18046382.7046557
2026-02-22 02:00:00,68159.32,68222.16,67872.76,67909.68,289.41881,19691797.4242293
2026-02-22 03:00:00,67909.67,68062.03,67824.9,68041.43,265.36653,18026545.0148039
2026-02-22 04:00:00,68041.42,68086.0,67966.52,67983.5,199.56269,13573046.7736926
2026-02-22 05:00:00,67983.5,68011.75,67881.81,67977.52,154.76424,10512242.0996805
2026-02-22 06:00:00,67977.52,68178.79,67972.89,68038.13,303.09242,20636085.8281022
2026-02-22 07:00:00,68038.14,68095.57,67990.5,68005.3,266.37265,18121867.3910548
2026-02-22 08:00:00,68005.3,68019.46,67912.02,67950.1,183.6609,12483078.7767714
2026-02-22 09:00:00,67950.11,68101.46,67948.74,68053.32,173.06503,11773696.2564003
2026-02-22 10:00:00,68053.33,68153.2,68012.78,68129.56,204.92643,13953874.7290934
2026-02-22 11:00:00,68129.57,68245.0,68129.56,68219.97,171.48901,11696675.6991039
2026-02-22 12:00:00,68219.97,68232.4,67871.59,67928.22,372.42816,25323319.842037
2026-02-22 13:00:00,67928.23,68040.8,67571.08,67652.38,679.59468,46035187.8809877
2026-02-22 14:00:00,67652.38,67682.47,67353.75,67443.89,825.57077,55736347.1554749
2026-02-22 15:00:00,67443.89,67813.2,67303.5,67684.14,653.6397,44164911.328901
2026-02-22 16:00:00,67684.15,67718.13,67513.83,67632.76,299.2772,20231482.93391
2026-02-22 17:00:00,67632.76,67635.22,67190.0,67384.49,691.10182,46546501.6392526
2026-02-22 18:00:00,67384.48,67461.41,67313.54,67422.62,362.52705,24429993.5485048
2026-02-22 19:00:00,67422.63,67488.7,67403.37,67428.32,222.75597,15024842.134125
2026-02-22 20:00:00,67428.32,67491.96,67350.0,67401.74,272.50364,18372080.5854296
2026-02-22 21:00:00,67401.74,67643.94,67401.74,67612.66,235.86316,15926684.137895
2026-02-22 22:00:00,67612.66,67751.44,67485.34,67666.16,369.66378,24995313.8876005
2026-02-22 23:00:00,67666.16,67730.98,67469.58,67643.4,418.79352,28302511.5845461
2026-02-23 00:00:00,67643.39,67684.86,66715.01,66740.47,765.22691,51413335.5848734
2026-02-23 01:00:00,66740.47,66740.47,64290.71,64427.65,7324.06208,477928086.1141628
2026-02-23 02:00:00,64427.64,64916.85,64325.98,64783.56,1843.2569,119247277.9594002
2026-02-23 03:00:00,64783.56,65079.79,64700.0,64934.17,1090.11911,70727856.9636311
2026-02-23 04:00:00,64934.18,65040.29,64685.64,64808.31,792.86138,51413999.4330287
2026-02-23 05:00:00,64808.31,65294.8,64796.85,65070.9,1215.1894,79037628.8856667
2026-02-23 06:00:00,65070.9,65802.09,65033.9,65757.32,1085.08146,71028640.5901827
2026-02-23 07:00:00,65757.33,66015.22,65641.55,65958.94,1026.69503,67606931.3646946
2026-02-23 08:00:00,65958.94,65958.94,65565.78,65676.44,895.54696,58860907.2588128
2026-02-23 09:00:00,65676.44,66456.5,65672.76,66404.91,974.96031,64432239.7226789
2026-02-23 10:00:00,66404.92,66600.0,66220.0,66319.69,789.042,52379998.0261662
2026-02-23 11:00:00,66319.69,66487.37,66114.22,66207.23,534.45165,35415988.56663
2026-02-23 12:00:00,66207.23,66511.51,65886.51,66280.4,754.07687,49921026.7866198
2026-02-23 13:00:00,66280.4,66430.52,66103.35,66132.66,807.41354,53490654.0853805
2026-02-23 14:00:00,66132.65,66264.95,65529.73,65923.53,971.74614,64092142.7637402
2026-02-23 15:00:00,65923.52,66250.0,65579.53,65660.1,1263.10354,83174956.870959
2026-02-23 16:00:00,65660.1,65724.28,65178.83,65364.65,1502.46383,98343162.1901302
2026-02-23 17:00:00,65364.66,65451.01,64152.04,64813.26,2524.7894,163403118.873961
2026-02-23 18:00:00,64813.27,65194.51,64586.0,64635.49,994.68933,64482739.0033994
2026-02-23 19:00:00,64635.49,64855.18,64048.71,64295.1,2158.00321,138806257.886339
2026-02-23 20:00:00,64295.11,64487.94,63888.79,64473.14,1313.21455,84224279.2922649
2026-02-23 21:00:00,64473.14,64783.54,64459.44,64580.66,593.24685,38323813.6597478
2026-02-23 22:00:00,64580.66,65035.98,64555.59,64725.56,1451.85665,94209247.0817206
2026-02-23 23:00:00,64725.56,64900.63,64538.9,64656.02,404.81213,26194367.1573261
2026-02-24 00:00:00,64656.01,65026.75,64656.01,64941.43,437.59997,28394295.4237613
2026-02-24 01:00:00,64941.42,64941.42,63433.84,64160.27,2402.75927,154070890.4248766
2026-02-24 02:00:00,64160.26,64500.0,64000.0,64109.81,599.63527,38496872.2910538
2026-02-24 03:00:00,64109.8,64109.8,63342.9,63595.51,1312.76931,83620007.2410343
2026-02-24 04:00:00,63595.51,63628.52,62868.69,63378.84,2096.9105,132511806.9536808
2026-02-24 05:00:00,63378.84,63551.58,62700.8,63104.79,1274.07037,80342774.0867165
2026-02-24 06:00:00,63104.79,63322.28,62900.0,63082.79,677.94768,42806880.103254
2026-02-24 07:00:00,63082.79,63367.2,62866.42,63192.96,890.96125,56269393.7097431
2026-02-24 08:00:00,63192.79,63444.66,63009.92,63392.15,669.14656,42333900.7065023
2026-02-24 09:00:00,63392.15,63411.8,62908.92,63249.99,657.17066,41505196.0000529
2026-02-24 10:00:00,63250.0,63369.71,63112.7,63284.5,447.19211,28277310.2949381
2026-02-24 11:00:00,63284.51,63317.95,63063.63,63227.1,461.08382,29133820.9825727
2026-02-24 12:00:00,63227.11,63343.59,62965.21,62969.05,642.15852,40546764.2652463
2026-02-24 13:00:00,62969.04,63100.0,62510.28,62900.0,2362.19948,148398280.19746
2026-02-24 14:00:00,62900.01,63834.21,62762.03,63453.99,1408.18955,89000111.5284155
2026-02-24 15:00:00,63454.0,64031.76,63300.0,63973.97,1127.10688,71836642.6740974
2026-02-24 16:00:00,63973.98,64428.9,63689.54,64265.52,1423.20973,91237664.0230626
2026-02-24 17:00:00,64265.53,64520.0,64042.8,64219.71,1017.32505,65365207.3539994
2026-02-24 18:00:00,64219.7,64500.0,63872.72,64435.06,809.89318,52049371.9993315
2026-02-24 19:00:00,64435.05,64743.11,64250.52,64435.03,722.29463,46575773.50747
2026-02-24 20:00:00,64435.03,64591.99,64318.03,64472.9,409.22444,26378082.8009519
2026-02-24 21:00:00,64472.9,64472.9,63820.5,64042.66,576.40912,36937918.6490745
2026-02-24 22:00:00,64042.66,64227.81,63973.79,64120.95,288.16182,18478919.9673859
2026-02-24 23:00:00,64120.96,64248.65,63853.99,64058.15,389.41705,24944274.5352537
2026-02-25 00:00:00,64058.15,64319.29,63913.27,64224.3,292.38037,18748391.7802803
2026-02-25 01:00:00,64224.29,66300.0,64145.2,65896.75,2840.08056,186553497.9886753
2026-02-25 02:00:00,65896.74,66310.0,65866.66,65884.83,1252.91602,82788548.1972271
2026-02-25 03:00:00,65884.84,65955.87,65350.28,65391.73,801.79518,52599200.701555
2026-02-25 04:00:00,65391.74,65650.0,65116.65,65457.99,723.49717,47351907.2407518
2026-02-25 05:00:00,65458.0,65511.21,64755.26,64882.76,831.61343,54116037.4659125
2026-02-25 06:00:00,64882.77,65124.04,64865.78,64898.22,394.76962,25657252.3878366
2026-02-25 07:00:00,64898.22,65193.25,64781.18,65028.3,682.59011,44377722.870949
2026-02-25 08:00:00,65028.3,65586.87,64955.79,65530.49,694.36389,45336298.8017456
2026-02-25 09:00:00,65530.48,65692.62,65396.47,65558.71,545.80832,35769140.7936332
2026-02-25 10:00:00,65558.71,65648.74,65345.0,65400.87,315.12553,20626885.5352027
2026-02-25 11:00:00,65400.87,65485.91,65200.8,65430.04,442.6001,28925749.7308877
2026-02-25 12:00:00,65430.04,66240.0,65324.62,66068.94,1316.71816,86734789.4956407
2026-02-25 13:00:00,66068.94,66684.1,66025.39,66248.62,1860.04287,123339028.5424222
2026-02-25 14:00:00,66248.63,67009.78,66202.66,66973.2,2180.16784,145132058.0582635
2026-02-25 15:00:00,66973.19,67578.0,66715.13,67412.33,2522.90832,169507855.1542505
2026-02-25 16:00:00,67412.32,68332.0,67404.0,68297.35,2059.42933,139813571.1948698
2026-02-25 17:00:00,68297.35,68879.96,68016.53,68674.2,2463.18666,168786768.5054116
2026-02-25 18:00:00,68674.2,69550.0,68373.33,69328.07,2105.00773,145526785.8736392
2026-02-25 19:00:00,69328.06,69406.93,68764.94,69038.26,1672.83962,115438135.6977093
2026-02-25 20:00:00,69038.26,69374.95,68619.22,69148.69,1076.93003,74300233.004162
2026-02-25 21:00:00,69148.69,69988.83,68773.83,68919.72,1562.1195,108221103.7932865
2026-02-25 22:00:00,68919.72,69176.0,68055.91,68432.13,1092.88431,74950598.3032016
2026-02-25 23:00:00,68432.13,68696.97,67600.0,67988.04,1020.21792,69488141.7269213
2026-02-26 00:00:00,67988.04,68539.17,67727.52,68335.99,1134.56842,77352015.3656892
2026-02-26 01:00:00,68335.99,68700.0,68210.35,68248.3,619.19035,42366665.7717037
2026-02-26 02:00:00,68248.3,68351.0,67779.93,68257.45,833.1941,56667194.4748912
2026-02-26 03:00:00,68257.46,68379.59,68044.18,68216.86,408.51743,27857628.50825
2026-02-26 04:00:00,68216.87,68860.0,68179.62,68571.36,587.55874,40304104.4766703
2026-02-26 05:00:00,68571.36,68571.37,68127.58,68443.81,486.81983,33270378.5995228
2026-02-26 06:00:00,68443.82,68522.0,68042.9,68176.75,618.63359,42244843.4805846
2026-02-26 07:00:00,68176.75,68290.18,67817.87,67825.04,840.14406,57163396.6206198
2026-02-26 08:00:00,67825.05,68236.0,67792.0,67954.01,761.69108,51807155.8530204
2026-02-26 09:00:00,67954.0,68644.59,67933.25,68589.41,1095.31619,74884093.2230868
2026-02-26 10:00:00,68589.41,68722.64,68257.64,68301.62,688.66072,47155991.9019326
2026-02-26 11:00:00,68301.61,68404.25,67965.46,68051.31,722.94931,49283812.4216666
2026-02-26 12:00:00,68051.3,68303.83,68009.88,68171.56,642.07881,43776075.9603184
2026-02-26 13:00:00,68171.55,68213.98,67848.69,67905.35,698.96783,47562785.1908964
2026-02-26 14:00:00,67905.34,68272.21,67264.22,67697.74,1769.26733,119875677.6832928
2026-02-26 15:00:00,67696.89,67743.36,66761.16,67382.0,2095.8814,140817662.2191817
2026-02-26 16:00:00,67382.0,67566.85,66500.0,66643.55,2050.20093,137149109.805884
2026-02-26 17:00:00,66643.56,67044.1,66600.46,66826.8,885.82755,59211744.4880778
2026-02-26 18:00:00,66826.8,67373.9,66575.73,67310.53,1058.47196,70966435.7052236
2026-02-26 19:00:00,67310.53,67903.12,67285.99,67589.22,1235.95013,83561525.723629
2026-02-26 20:00:00,67589.21,67831.11,67269.42,67414.07,597.88987,40364486.062573
2026-02-26 21:00:00,67414.07,67575.97,67150.14,67463.65,299.84732,20205025.3693442
2026-02-26 22:00:00,67463.65,67630.22,67301.75,67572.3,291.6336,19684545.6471413
2026-02-26 23:00:00,67572.3,67656.11,67390.65,67485.18,314.51737,21242311.0113606
2026-02-27 00:00:00,67485.19,67537.84,67000.0,67226.5,462.9103,31138039.1838238
2026-02-27 01:00:00,67226.5,67398.86,66885.0,67352.26,818.15438,54951585.6313265
2026-02-27 02:00:00,67352.26,67546.15,67263.56,67266.58,463.09611,31216056.8157792
2026-02-27 03:00:00,67266.58,67712.16,67099.71,67600.84,415.67371,27986842.7875196
2026-02-27 04:00:00,67600.84,68216.8,67578.67,67747.49,1318.53811,89492574.2412964
2026-02-27 05:00:00,67747.49,67924.0,67683.3,67724.99,411.56603,27904096.6987243
2026-02-27 06:00:00,67725.0,67823.9,67525.46,67658.14,398.60368,26971881.7626564
2026-02-27 07:00:00,67658.14,67774.48,67459.3,67690.6,896.56486,60619500.3945688
